pokemon_id,version_id,game_index
23,15,23
23,16,23
23,17,23
23,18,23
23,21,23
23,22,23
24,1,45
24,2,45
24,3,45
24,4,24
24,5,24
24,6,24
24,7,24
24,8,24
24,9,24
24,10,24
24,11,24
24,12,24
24,13,24
24,14,24
24,15,24
24,16,24
24,17,24
24,18,24
24,21,24
24,22,24
25,1,84
25,2,84
25,3,84
25,4,25
25,5,25
25,6,25
25,7,25
25,8,25
25,9,25
25,10,25
25,11,25
25,12,25
25,13,25
25,14,25
25,15,25
25,16,25
25,17,25
25,18,25
25,21,25
25,22,25
26,1,85
26,2,85
26,3,85
26,4,26
26,5,26
26,6,26
26,7,26
26,8,26
26,9,26
26,10,26
26,11,26
26,12,26
26,13,26
26,14,26
26,15,26
26,16,26
26,17,26
26,18,26
26,21,26
26,22,26
27,1,96
27,2,96
27,3,96
27,4,27
27,5,27
27,6,27
27,7,27
27,8,27
27,9,27
27,10,27
27,11,27
27,12,27
27,13,27
27,14,27
27,15,27
27,16,27
27,17,27
27,18,27
27,21,27
27,22,27
28,1,97
28,2,97
28,3,97
28,4,28
28,5,28
28,6,28
28,7,28
28,8,28
28,9,28
28,10,28
28,11,28
28,12,28
28,13,28
28,14,28
28,15,28
28,16,28
28,17,28
28,18,28
28,21,28
28,22,28
29,1,15
29,2,15
29,3,15
29,4,29
29,5,29
29,6,29
29,7,29
29,8,29
29,9,29
29,10,29
29,11,29
29,12,29
29,13,29
29,14,29
29,15,29
29,16,29
29,17,29
29,18,29
29,21,29
29,22,29
30,1,168
30,2,168
30,3,168
30,4,30
30,5,30
30,6,30
30,7,30
30,8,30
30,9,30
30,10,30
30,11,30
30,12,30
30,13,30
30,14,30
30,15,30
30,16,30
30,17,30
30,18,30
30,21,30
30,22,30
31,1,16
31,2,16
31,3,16
31,4,31
31,5,31
31,6,31
31,7,31
31,8,31
31,9,31
31,10,31
31,11,31
31,12,31
31,13,31
31,14,31
31,15,31
31,16,31
31,17,31
31,18,31
31,21,31
31,22,31
32,1,3
32,2,3
32,3,3
32,4,32
32,5,32
32,6,32
32,7,32
32,8,32
32,9,32
32,10,32
32,11,32
32,12,32
32,13,32
32,14,32
32,15,32
32,16,32
32,17,32
32,18,32
32,21,32
32,22,32
33,1,167
33,2,167
33,3,167
33,4,33
33,5,33
33,6,33
33,7,33
33,8,33
33,9,33
33,10,33
33,11,33
33,12,33
33,13,33
33,14,33
33,15,33
33,16,33
33,17,33
33,18,33
33,21,33
33,22,33
34,1,7
34,2,7
34,3,7
34,4,34
34,5,34
34,6,34
34,7,34
34,8,34
34,9,34
34,10,34
34,11,34
34,12,34
34,13,34
34,14,34
34,15,34
34,16,34
34,17,34
34,18,34
34,21,34
34,22,34
35,1,4
35,2,4
35,3,4
35,4,35
35,5,35
35,6,35
35,7,35
35,8,35
35,9,35
35,10,35
35,11,35
35,12,35
35,13,35
35,14,35
35,15,35
35,16,35
35,17,35
35,18,35
35,21,35
35,22,35
36,1,142
36,2,142
36,3,142
36,4,36
36,5,36
36,6,36
36,7,36
36,8,36
36,9,36
36,10,36
36,11,36
36,12,36
36,13,36
36,14,36
36,15,36
36,16,36
36,17,36
36,18,36
36,21,36
36,22,36
37,1,82
37,2,82
37,3,82
37,4,37
37,5,37
37,6,37
37,7,37
37,8,37
37,9,37
37,10,37
37,11,37
37,12,37
37,13,37
37,14,37
37,15,37
37,16,37
37,17,37
37,18,37
37,21,37
37,22,37
38,1,83
38,2,83
38,3,83
38,4,38
38,5,38
38,6,38
38,7,38
38,8,38
38,9,38
38,10,38
38,11,38
38,12,38
38,13,38
38,14,38
38,15,38
38,16,38
38,17,38
38,18,38
38,21,38
38,22,38
39,1,100
39,2,100
39,3,100
39,4,39
39,5,39
39,6,39
39,7,39
39,8,39
39,9,39
39,10,39
39,11,39
39,12,39
39,13,39
39,14,39
39,15,39
39,16,39
39,17,39
39,18,39
39,21,39
39,22,39
40,1,101
40,2,101
40,3,101
40,4,40
40,5,40
40,6,40
40,7,40
40,8,40
40,9,40
40,10,40
40,11,40
40,12,40
40,13,40
40,14,40
40,15,40
40,16,40
40,17,40
40,18,40
40,21,40
40,22,40
41,1,107
41,2,107
41,3,107
41,4,41
41,5,41
41,6,41
41,7,41
41,8,41
41,9,41
41,10,41
41,11,41
41,12,41
41,13,41
41,14,41
41,15,41
41,16,41
41,17,41
41,18,41
41,21,41
41,22,41
42,1,130
42,2,130
42,3,130
42,4,42
42,5,42
42,6,42
42,7,42
42,8,42
42,9,42
42,10,42
42,11,42
42,12,42
42,13,42
42,14,42
42,15,42
42,16,42
42,17,42
42,18,42
42,21,42
42,22,42
43,1,185
43,2,185
43,3,185
43,4,43
43,5,43
43,6,43
43,7,43
43,8,43
43,9,43
43,10,43
43,11,43
43,12,43
43,13,43
43,14,43
43,15,43
43,16,43
43,17,43
43,18,43
43,21,43
43,22,43
44,1,186
44,2,186
44,3,186
44,4,44
44,5,44
44,6,44
44,7,44
44,8,44
44,9,44
44,10,44
44,11,44
44,12,44
44,13,44
44,14,44
44,15,44
44,16,44
44,17,44
44,18,44
44,21,44
44,22,44
45,1,187
45,2,187
45,3,187
45,4,45
45,5,45
45,6,45
45,7,45
45,8,45
45,9,45
45,10,45
45,11,45
45,12,45
45,13,45
45,14,45
45,15,45
45,16,45
45,17,45
45,18,45
45,21,45
45,22,45
46,1,109
46,2,109
46,3,109
46,4,46
46,5,46
46,6,46
46,7,46
46,8,46
46,9,46
46,10,46
46,11,46
46,12,46
46,13,46
46,14,46
46,15,46
46,16,46
46,17,46
46,18,46
46,21,46
46,22,46
47,1,46
47,2,46
47,3,46
47,4,47
47,5,47
47,6,47
47,7,47
47,8,47
47,9,47
47,10,47
47,11,47
47,12,47
47,13,47
47,14,47
47,15,47
47,16,47
47,17,47
47,18,47
47,21,47
47,22,47
48,1,65
48,2,65
48,3,65
48,4,48
48,5,48
48,6,48
48,7,48
48,8,48
48,9,48
48,10,48
48,11,48
48,12,48
48,13,48
48,14,48
48,15,48
48,16,48
48,17,48
48,18,48
48,21,48
48,22,48
49,1,119
49,2,119
49,3,119
49,4,49
49,5,49
49,6,49
49,7,49
49,8,49
49,9,49
49,10,49
49,11,49
49,12,49
49,13,49
49,14,49
49,15,49
49,16,49
49,17,49
49,18,49
49,21,49
49,22,49
50,1,59
50,2,59
50,3,59
50,4,50
50,5,50
50,6,50
50,7,50
50,8,50
50,9,50
50,10,50
50,11,50
50,12,50
50,13,50
50,14,50
50,15,50
50,16,50
50,17,50
50,18,50
50,21,50
50,22,50
51,1,118
51,2,118
51,3,118
51,4,51
51,5,51
51,6,51
51,7,51
51,8,51
51,9,51
51,10,51
51,11,51
51,12,51
51,13,51
51,14,51
51,15,51
51,16,51
51,17,51
51,18,51
51,21,51
51,22,51
52,1,77
52,2,77
52,3,77
52,4,52
52,5,52
52,6,52
52,7,52
52,8,52
52,9,52
52,10,52
52,11,52
52,12,52
52,13,52
52,14,52
52,15,52
52,16,52
52,17,52
52,18,52
52,21,52
52,22,52
53,1,144
53,2,144
53,3,144
53,4,53
53,5,53
53,6,53
53,7,53
53,8,53
53,9,53
53,10,53
53,11,53
53,12,53
53,13,53
53,14,53
53,15,53
53,16,53
53,17,53
53,18,53
53,21,53
53,22,53
54,1,47
54,2,47
54,3,47
54,4,54
54,5,54
54,6,54
54,7,54
54,8,54
54,9,54
54,10,54
54,11,54
54,12,54
54,13,54
54,14,54
54,15,54
54,16,54
54,17,54
54,18,54
54,21,54
54,22,54
55,1,128
55,2,128
55,3,128
55,4,55
55,5,55
55,6,55
55,7,55
55,8,55
55,9,55
55,10,55
55,11,55
55,12,55
55,13,55
55,14,55
55,15,55
55,16,55
55,17,55
55,18,55
55,21,55
55,22,55
56,1,57
56,2,57
56,3,57
56,4,56
56,5,56
56,6,56
56,7,56
56,8,56
56,9,56
56,10,56
56,11,56
56,12,56
56,13,56
56,14,56
56,15,56
56,16,56
56,17,56
56,18,56
56,21,56
56,22,56
57,1,117
57,2,117
57,3,117
57,4,57
57,5,57
57,6,57
57,7,57
57,8,57
57,9,57
57,10,57
57,11,57
57,12,57
57,13,57
57,14,57
57,15,57
57,16,57
57,17,57
57,18,57
57,21,57
57,22,57
58,1,33
58,2,33
58,3,33
58,4,58
58,5,58
58,6,58
58,7,58
58,8,58
58,9,58
58,10,58
58,11,58
58,12,58
58,13,58
58,14,58
58,15,58
58,16,58
58,17,58
58,18,58
58,21,58
58,22,58
59,1,20
59,2,20
59,3,20
59,4,59
59,5,59
59,6,59
59,7,59
59,8,59
59,9,59
59,10,59
59,11,59
59,12,59
59,13,59
59,14,59
59,15,59
59,16,59
59,17,59
59,18,59
59,21,59
59,22,59
60,1,71
60,2,71
60,3,71
60,4,60
60,5,60
60,6,60
60,7,60
60,8,60
60,9,60
60,10,60
60,11,60
60,12,60
60,13,60
60,14,60
60,15,60
60,16,60
60,17,60
60,18,60
60,21,60
60,22,60
61,1,110
61,2,110
61,3,110
61,4,61
61,5,61
61,6,61
61,7,61
61,8,61
61,9,61
61,10,61
61,11,61
61,12,61
61,13,61
61,14,61
61,15,61
61,16,61
61,17,61
61,18,61
61,21,61
61,22,61
62,1,111
62,2,111
62,3,111
62,4,62
62,5,62
62,6,62
62,7,62
62,8,62
62,9,62
62,10,62
62,11,62
62,12,62
62,13,62
62,14,62
62,15,62
62,16,62
62,17,62
62,18,62
62,21,62
62,22,62
63,1,148
63,2,148
63,3,148
63,4,63
63,5,63
63,6,63
63,7,63
63,8,63
63,9,63
63,10,63
63,11,63
63,12,63
63,13,63
63,14,63
63,15,63
63,16,63
63,17,63
63,18,63
63,21,63
63,22,63
64,1,38
64,2,38
64,3,38
64,4,64
64,5,64
64,6,64
64,7,64
64,8,64
64,9,64
64,10,64
64,11,64
64,12,64
64,13,64
64,14,64
64,15,64
64,16,64
64,17,64
64,18,64
64,21,64
64,22,64
65,1,149
65,2,149
65,3,149
65,4,65
65,5,65
65,6,65
65,7,65
65,8,65
65,9,65
65,10,65
65,11,65
65,12,65
65,13,65
65,14,65
65,15,65
65,16,65
65,17,65
65,18,65
65,21,65
65,22,65
66,1,106
66,2,106
66,3,106
66,4,66
66,5,66
66,6,66
66,7,66
66,8,66
66,9,66
66,10,66
66,11,66
66,12,66
66,13,66
66,14,66
66,15,66
66,16,66
66,17,66
66,18,66
66,21,66
66,22,66
67,1,41
67,2,41
67,3,41
67,4,67
67,5,67
67,6,67
67,7,67
67,8,67
67,9,67
67,10,67
67,11,67
67,12,67
67,13,67
67,14,67
67,15,67
67,16,67
67,17,67
67,18,67
67,21,67
67,22,67
68,1,126
68,2,126
68,3,126
68,4,68
68,5,68
68,6,68
68,7,68
68,8,68
68,9,68
68,10,68
68,11,68
68,12,68
68,13,68
68,14,68
68,15,68
68,16,68
68,17,68
68,18,68
68,21,68
68,22,68
69,1,188
69,2,188
69,3,188
69,4,69
69,5,69
69,6,69
69,7,69
69,8,69
69,9,69
69,10,69
69,11,69
69,12,69
69,13,69
69,14,69
69,15,69
69,16,69
69,17,69
69,18,69
69,21,69
69,22,69
70,1,189
70,2,189
70,3,189
70,4,70
70,5,70
70,6,70
70,7,70
70,8,70
70,9,70
70,10,70
70,11,70
70,12,70
70,13,70
70,14,70
70,15,70
70,16,70
70,17,70
70,18,70
70,21,70
70,22,70
71,1,190
71,2,190
71,3,190
71,4,71
71,5,71
71,6,71
71,7,71
71,8,71
71,9,71
71,10,71
71,11,71
71,12,71
71,13,71
71,14,71
71,15,71
71,16,71
71,17,71
71,18,71
71,21,71
71,22,71
72,1,24
72,2,24
72,3,24
72,4,72
72,5,72
72,6,72
72,7,72
72,8,72
72,9,72
72,10,72
72,11,72
72,12,72
72,13,72
72,14,72
72,15,72
72,16,72
72,17,72
72,18,72
72,21,72
72,22,72
73,1,155
73,2,155
73,3,155
73,4,73
73,5,73
73,6,73
73,7,73
73,8,73
73,9,73
73,10,73
73,11,73
73,12,73
73,13,73
73,14,73
73,15,73
73,16,73
73,17,73
73,18,73
73,21,73
73,22,73
74,1,169
74,2,169
74,3,169
74,4,74
74,5,74
74,6,74
74,7,74
74,8,74
74,9,74
74,10,74
74,11,74
74,12,74
74,13,74
74,14,74
74,15,74
74,16,74
74,17,74
74,18,74
74,21,74
74,22,74
75,1,39
75,2,39
75,3,39
75,4,75
75,5,75
75,6,75
75,7,75
75,8,75
75,9,75
75,10,75
75,11,75
75,12,75
75,13,75
75,14,75
75,15,75
75,16,75
75,17,75
75,18,75
75,21,75
75,22,75
76,1,49
76,2,49
76,3,49
76,4,76
76,5,76
76,6,76
76,7,76
76,8,76
76,9,76
76,10,76
76,11,76
76,12,76
76,13,76
76,14,76
76,15,76
76,16,76
76,17,76
76,18,76
76,21,76
76,22,76
77,1,163
77,2,163
77,3,163
77,4,77
77,5,77
77,6,77
77,7,77
77,8,77
77,9,77
77,10,77
77,11,77
77,12,77
77,13,77
77,14,77
77,15,77
77,16,77
77,17,77
77,18,77
77,21,77
77,22,77
78,1,164
78,2,164
78,3,164
78,4,78
78,5,78
78,6,78
78,7,78
78,8,78
78,9,78
78,10,78
78,11,78
78,12,78
78,13,78
78,14,78
78,15,78
78,16,78
78,17,78
78,18,78
78,21,78
78,22,78
79,1,37
79,2,37
79,3,37
79,4,79
79,5,79
79,6,79
79,7,79
79,8,79
79,9,79
79,10,79
79,11,79
79,12,79
79,13,79
79,14,79
79,15,79
79,16,79
79,17,79
79,18,79
79,21,79
79,22,79
80,1,8
80,2,8
80,3,8
80,4,80
80,5,80
80,6,80
80,7,80
80,8,80
80,9,80
80,10,80
80,11,80
80,12,80
80,13,80
80,14,80
80,15,80
80,16,80
80,17,80
80,18,80
80,21,80
80,22,80
81,1,173
81,2,173
81,3,173
81,4,81
81,5,81
81,6,81
81,7,81
81,8,81
81,9,81
81,10,81
81,11,81
81,12,81
81,13,81
81,14,81
81,15,81
81,16,81
81,17,81
81,18,81
81,21,81
81,22,81
82,1,54
82,2,54
82,3,54
82,4,82
82,5,82
82,6,82
82,7,82
82,8,82
82,9,82
82,10,82
82,11,82
82,12,82
82,13,82
82,14,82
82,15,82
82,16,82
82,17,82
82,18,82
82,21,82
82,22,82
83,1,64
83,2,64
83,3,64
83,4,83
83,5,83
83,6,83
83,7,83
83,8,83
83,9,83
83,10,83
83,11,83
83,12,83
83,13,83
83,14,83
83,15,83
83,16,83
83,17,83
83,18,83
83,21,83
83,22,83
84,1,70
84,2,70
84,3,70
84,4,84
84,5,84
84,6,84
84,7,84
84,8,84
84,9,84
84,10,84
84,11,84
84,12,84
84,13,84
84,14,84
84,15,84
84,16,84
84,17,84
84,18,84
84,21,84
84,22,84
85,1,116
85,2,116
85,3,116
85,4,85
85,5,85
85,6,85
85,7,85
85,8,85
85,9,85
85,10,85
85,11,85
85,12,85
85,13,85
85,14,85
85,15,85
85,16,85
85,17,85
85,18,85
85,21,85
85,22,85
86,1,58
86,2,58
86,3,58
86,4,86
86,5,86
86,6,86
86,7,86
86,8,86
86,9,86
86,10,86
86,11,86
86,12,86
86,13,86
86,14,86
86,15,86
86,16,86
86,17,86
86,18,86
86,21,86
86,22,86
87,1,120
87,2,120
87,3,120
87,4,87
87,5,87
87,6,87
87,7,87
87,8,87
87,9,87
87,10,87
87,11,87
87,12,87
87,13,87
87,14,87
87,15,87
87,16,87
87,17,87
87,18,87
87,21,87
87,22,87
88,1,13
88,2,13
88,3,13
88,4,88
88,5,88
88,6,88
88,7,88
88,8,88
88,9,88
88,10,88
88,11,88
88,12,88
88,13,88
88,14,88
88,15,88
88,16,88
88,17,88
88,18,88
88,21,88
88,22,88
89,1,136
89,2,136
89,3,136
89,4,89
89,5,89
89,6,89
89,7,89
89,8,89
89,9,89
89,10,89
89,11,89
89,12,89
89,13,89
89,14,89
89,15,89
89,16,89
89,17,89
89,18,89
89,21,89
89,22,89
90,1,23
90,2,23
90,3,23
90,4,90
90,5,90
90,6,90
90,7,90
90,8,90
90,9,90
90,10,90
90,11,90
90,12,90
90,13,90
90,14,90
90,15,90
90,16,90
90,17,90
90,18,90
90,21,90
90,22,90
91,1,139
91,2,139
91,3,139
91,4,91
91,5,91
91,6,91
91,7,91
91,8,91
91,9,91
91,10,91
91,11,91
91,12,91
91,13,91
91,14,91
91,15,91
91,16,91
91,17,91
91,18,91
91,21,91
91,22,91
92,1,25
92,2,25
92,3,25
92,4,92
92,5,92
92,6,92
92,7,92
92,8,92
92,9,92
92,10,92
92,11,92
92,12,92
92,13,92
92,14,92
92,15,92
92,16,92
92,17,92
92,18,92
92,21,92
92,22,92
93,1,147
93,2,147
93,3,147
93,4,93
93,5,93
93,6,93
93,7,93
93,8,93
93,9,93
93,10,93
93,11,93
93,12,93
93,13,93
93,14,93
93,15,93
93,16,93
93,17,93
93,18,93
93,21,93
93,22,93
94,1,14
94,2,14
94,3,14
94,4,94
94,5,94
94,6,94
94,7,94
94,8,94
94,9,94
94,10,94
94,11,94
94,12,94
94,13,94
94,14,94
94,15,94
94,16,94
94,17,94
94,18,94
94,21,94
94,22,94
95,1,34
95,2,34
95,3,34
95,4,95
95,5,95
95,6,95
95,7,95
95,8,95
95,9,95
95,10,95
95,11,95
95,12,95
95,13,95
95,14,95
95,15,95
95,16,95
95,17,95
95,18,95
95,21,95
95,22,95
96,1,48
96,2,48
96,3,48
96,4,96
96,5,96
96,6,96
96,7,96
96,8,96
96,9,96
96,10,96
96,11,96
96,12,96
96,13,96
96,14,96
96,15,96
96,16,96
96,17,96
96,18,96
96,21,96
96,22,96
97,1,129
97,2,129
97,3,129
97,4,97
97,5,97
97,6,97
97,7,97
97,8,97
97,9,97
97,10,97
97,11,97
97,12,97
97,13,97
97,14,97
97,15,97
97,16,97
97,17,97
97,18,97
97,21,97
97,22,97
98,1,78
98,2,78
98,3,78
98,4,98
98,5,98
98,6,98
98,7,98
98,8,98
98,9,98
98,10,98
98,11,98
98,12,98
98,13,98
98,14,98
98,15,98
98,16,98
98,17,98
98,18,98
98,21,98
98,22,98
99,1,138
99,2,138
99,3,138
99,4,99
99,5,99
99,6,99
99,7,99
99,8,99
99,9,99
99,10,99
99,11,99
99,12,99
99,13,99
99,14,99
99,15,99
99,16,99
99,17,99
99,18,99
99,21,99
99,22,99
100,1,6
100,2,6
100,3,6
100,4,100
100,5,100
100,6,100
100,7,100
100,8,100
100,9,100
100,10,100
100,11,100
100,12,100
100,13,100
100,14,100
100,15,100
100,16,100
100,17,100
100,18,100
100,21,100
100,22,100
101,1,141
101,2,141
101,3,141
101,4,101
101,5,101
101,6,101
101,7,101
101,8,101
101,9,101
101,10,101
101,11,101
101,12,101
101,13,101
101,14,101
101,15,101
101,16,101
101,17,101
101,18,101
101,21,101
101,22,101
102,1,12
102,2,12
102,3,12
102,4,102
102,5,102
102,6,102
102,7,102
102,8,102
102,9,102
102,10,102
102,11,102
102,12,102
102,13,102
102,14,102
102,15,102
102,16,102
102,17,102
102,18,102
102,21,102
102,22,102
103,1,10
103,2,10
103,3,10
103,4,103
103,5,103
103,6,103
103,7,103
103,8,103
103,9,103
103,10,103
103,11,103
103,12,103
103,13,103
103,14,103
103,15,103
103,16,103
103,17,103
103,18,103
103,21,103
103,22,103
104,1,17
104,2,17
104,3,17
104,4,104
104,5,104
104,6,104
104,7,104
104,8,104
104,9,104
104,10,104
104,11,104
104,12,104
104,13,104
104,14,104
104,15,104
104,16,104
104,17,104
104,18,104
104,21,104
104,22,104
105,1,145
105,2,145
105,3,145
105,4,105
105,5,105
105,6,105
105,7,105
105,8,105
105,9,105
105,10,105
105,11,105
105,12,105
105,13,105
105,14,105
105,15,105
105,16,105
105,17,105
105,18,105
105,21,105
105,22,105
106,1,43
106,2,43
106,3,43
106,4,106
106,5,106
106,6,106
106,7,106
106,8,106
106,9,106
106,10,106
106,11,106
106,12,106
106,13,106
106,14,106
106,15,106
106,16,106
106,17,106
106,18,106
106,21,106
106,22,106
107,1,44
107,2,44
107,3,44
107,4,107
107,5,107
107,6,107
107,7,107
107,8,107
107,9,107
107,10,107
107,11,107
107,12,107
107,13,107
107,14,107
107,15,107
107,16,107
107,17,107
107,18,107
107,21,107
107,22,107
108,1,11
108,2,11
108,3,11
108,4,108
108,5,108
108,6,108
108,7,108
108,8,108
108,9,108
108,10,108
108,11,108
108,12,108
108,13,108
108,14,108
108,15,108
108,16,108
108,17,108
108,18,108
108,21,108
108,22,108
109,1,55
109,2,55
109,3,55
109,4,109
109,5,109
109,6,109
109,7,109
109,8,109
109,9,109
109,10,109
109,11,109
109,12,109
109,13,109
109,14,109
109,15,109
109,16,109
109,17,109
109,18,109
109,21,109
109,22,109
110,1,143
110,2,143
110,3,143
110,4,110
110,5,110
110,6,110
110,7,110
110,8,110
110,9,110
110,10,110
110,11,110
110,12,110
110,13,110
110,14,110
110,15,110
110,16,110
110,17,110
110,18,110
110,21,110
110,22,110
111,1,18
111,2,18
111,3,18
111,4,111
111,5,111
111,6,111
111,7,111
111,8,111
111,9,111
111,10,111
111,11,111
111,12,111
111,13,111
111,14,111
111,15,111
111,16,111
111,17,111
111,18,111
111,21,111
111,22,111
112,1,1
112,2,1
112,3,1
112,4,112
112,5,112
112,6,112
112,7,112
112,8,112
112,9,112
112,10,112
112,11,112
112,12,112
112,13,112
112,14,112
112,15,112
112,16,112
112,17,112
112,18,112
112,21,112
112,22,112
113,1,40
113,2,40
113,3,40
113,4,113
113,5,113
113,6,113
113,7,113
113,8,113
113,9,113
113,10,113
113,11,113
113,12,113
113,13,113
113,14,113
113,15,113
113,16,113
113,17,113
113,18,113
113,21,113
113,22,113
114,1,30
114,2,30
114,3,30
114,4,114
114,5,114
114,6,114
114,7,114
114,8,114
114,9,114
114,10,114
114,11,114
114,12,114
114,13,114
114,14,114
114,15,114
114,16,114
114,17,114
114,18,114
114,21,114
114,22,114
115,1,2
115,2,2
115,3,2
115,4,115
115,5,115
115,6,115
115,7,115
115,8,115
115,9,115
115,10,115
115,11,115
115,12,115
115,13,115
115,14,115
115,15,115
115,16,115
115,17,115
115,18,115
115,21,115
115,22,115
116,1,92
116,2,92
116,3,92
116,4,116
116,5,116
116,6,116
116,7,116
116,8,116
116,9,116
116,10,116
116,11,116
116,12,116
116,13,116
116,14,116
116,15,116
116,16,116
116,17,116
116,18,116
116,21,116
116,22,116
117,1,93
117,2,93
117,3,93
117,4,117
117,5,117
117,6,117
117,7,117
117,8,117
